DeliveryPartnerID,Name,Age,Gender,VehicleType,JoiningDate,City,Rating,CompletedDeliveries,AverageDeliveryTime
1569,Krisha Yogi,28,Male,Bike,07/17/2024,Nagpur,4.9,695,39.5
1570,Henry Narayanan,30,Male,Car,10 Feb 2025,Patna,4.3,487,24.6
1571,Falguni Parikh,32,Male,Car,10/25/2023,Delhi,3.8,412,41.3
1572,Sara Chatterjee,28,Female,Bike,19 Apr 2024,Kolkata,5.0,283,28.9
1573,Veda Contractor,31,Male,Bicycle,12-02-2023,Nagpur,3.9,977,21.1
1574,Akshay Badami,28,Male,Bike,13-07-2024,Guwahati,4.1,901,31.8
1575,Damyanti Dass,29,Male,Bike,2024-06-20,Bhopal,4.4,328,27.7
1576,Sai Singhal,25,Female,Bike,09/02/2023,Pune,4.7,716,25.2
1577,Jalsa Rana,24,Male,Bike,06/07/2024,Chennai,3.3,816,14.8
1578,Karan Borah,29,Female,Bike,2022-03-13,Coimbatore,4.8,395,41.9
1579,Upadhriti Ghosh,28,Female,Bike,2023-11-28,Ahmedabad,4.2,1148,26.2
1580,Naksh Jaggi,21,Female,Scooter,12/31/2024,Indore,4.7,373,20.8
1581, Shivani Sheth  ,34,Female,Bike,2022.08.18,coimbatore,4.5,284,33.0
1582,Forum Kata,29,Female,Bike,2024-06-02,Ahmedabad,3.7,304,30.9
1583,darsh narain,26,Female,Bike,10/03/2024,Bhubaneswar,4.2,1013,18.9
1584,Arin Mahal,22,Female,Scooter,03/06/2023,Indore,4.9,826,38.0
1585,Samaksh Morar,25,Male,Bike,22 Apr 2024,Kolkata,3.9,526,38.1
1586,Aadi Om,18,Male,Scooter,16/10/2022,Visakhapatnam,4.4,433,27.7
1587,Vrinda Bora,27,Male,Scooter,2025-01-23,Chennai,3.9,627,24.3
1588,Xalak Tripathi,38,Female,Scooter,08 Sep 2021,Surat,4.7,538,41.2
1589,Daksh Comar,39,Male,Bike,2021-10-27,Ahmedabad,3.9,1128,38.3
1590,Warinder Nagarajan,24,Female,Bicycle,2025.01.02,Raipur,4.7,685,17.5
1591,Vamakshi Thaman,19,Female,Bike,26/01/2023,Jaipur,4.2,295,-12.4
1592,Anita Lanka,31,Female,Bike,2023-12-11,Ludhiana,4.9,958,39.4
1593,Ria Sane,24,Female,Bike,2022-03-27,Patna,3.9,808,31.0
1594,Brijesh Talwar,28,Female,Bike,03/02/2022,Patna,3.8,1011,26.6
1595,Azad Ranganathan,18,Female,Car,02/09/2023,Ludhiana,4.0,663,24.1
1596,Harita Mahal,25,Female,Bike,25/08/2023,Visakhapatnam,4.5,496,24.0
1597,Gaurangi Zachariah,18,Male,Bike,30/09/2023,Mumbai,4.3,798,20.4
1598,Vinaya Bera,21,Female,Scooter,27 Sep 2021,Chennai,4.4,410,28.9
1599,Harrison Suri,37,Female,Bike,2024-10-31,Patna,4.2,697,31.1
1600,Amaira Parsa,41,Male,Scooter,02/19/2025,Bhopal,4.9,738,34.1
1601,Ronith Patla,31,Female,Scooter,29/04/2023, Bhubaneswar  ,4.2,824,39.9
1602,Brinda Sur,25,Male,Car,2024.07.27,Indore,3.7,840,40.4
1603,Aashi Sekhon,28,Female,Bike,01/28/2023,Patna,4.7,237,31.7
1604,Tanish Choudhry,32,Female,Bike,29 Mar 2023,Chennai,4.2,956,38.1
1605,Yatin Zacharia,24,Female,Scooter,08-02-2024,Indore,4.1,503,40.3
1606,NIHAL KAUL,32,Male,Bicycle,01/20/2025, Nagpur  ,4.7,977,29.1
1607,Jagat Sem,18,Male,Bike,2024-05-16, Kolkata  ,4.5,367,35.8
1608,Nandini Rajagopalan,25,Male,Scooter,2023-09-23,Calcutta,3.6,767,35.0
1609,Riya Narayan,20,Female,Car,11/19/2022,Pune,4.0,332,14.8
1610,Aarnav Bakshi,33,Female,Bike,12-05-2024,Ahmedabad,4.1,759,21.0
1611,Ekani Dua,21,Male,Bicycle,04-02-2023,bengaluru,5.0,269,36.6
1612,Qushi Gade,33,Male,Scooter,01-10-2024,Vadodara,4.2,680,28.4
1613,Aarush Gulati,31,Male,Car,12/04/2021,Kolkata,4.4,1101,24.0
1614,Chatura Rege,22,Female,Bike,2023.07.11,Kolkata,5.0,687,40.2
1615,Rachana Bora,28,Male,Scooter,2022.09.03,Chandigarh,4.3,599,21.3
1616,Panini Kala,30,Male,Bicycle,08 May 2024, Ahmedabad  ,4.3,498,35.9
1617,Irya Ahuja,27,Female,Bike,31/08/2022,Visakhapatnam,4.5,363,25.4
1618,Chaitaly Memon,32,Female,Scooter,05 Oct 2021,Surat,4.5,852,19.1
1619,Bhanumati Roy,37,Female,Bike,30-06-2021,Coimbatore,4.1,820,47.5
1620,Michael Dhar,36,Male,Scooter,26-05-2024,Raipur,4.0,408,28.5
1621,Peter Narayanan,29,Female,Bike,2023-05-19,GUWAHATI,4.0,130,50.6
1622,Vincent Raghavan,24,Female,Bike,2024-07-02,Chandigarh,3.8,481,41.1
1623,Gagan Raju,31,Male,Bike,2024-05-20,Kochi,4.2,476,34.8
1624,Xiti Parmer,20,Female,Scooter,17-05-2022,Pune,3.7,504,39.3
1625,Manbir Chand,25,Female,Bike,2024-11-13,AHMEDABAD,4.0,566,37.2
1626,Aarini Arya,24,Female,Bicycle,06/03/2022,Delhi,,515,41.7
1627,ekaraj ganguly,18,Female,Bike,16-02-2023,Delhi,4.5,768,20.7
1628,Upasna Chana,29,Female,Bike,14/07/2021,Lucknow,,890,30.3
1629,Hemangini Tata,32,Male,Bike,12/14/2024,Coimbatore,4.5,594,32.3
1630,Janani Sampath,22,Male,Bike,03 Jun 2024,Jaipur,3.4,1161,45.6
1631,Abhiram Rajagopal,18,Male,Bike,06/01/2024,Lucknow,4.5,596,32.6
1632,Aachal Divan,45,Male,Car,21 Oct 2024,Visakhapatnam,3.9,491,31.1
1633,Rachana Dora,37,Male,Bike,14/01/2022,Ludhiana,4.1,167,36.5
1634,Yadavi Comar,24,Male,Scooter,2024.01.21,Bhopal,4.4,431,29.3
1635,Rayaan Gera,29,Male,Car,26/02/2022,Visakhapatnam,3.8,470,24.8
1636,Shivani Rana,29,Male,Scooter,09 Oct 2021,Nashik,4.3,757,31.2
1637,Damini Sule,40,Male,Bike,2023-02-07,Ludhiana,3.8,850,14.5
1638,Nirja Vyas,28,Female,Bike,07/09/2022,Visakhapatnam,4.0,177,22.2
1639,Nisha Mane,24,Male,Car,2022.07.08,ahmedabad,4.3,386,31.1
1640,Kashish Murthy,24,Male,Bike,01/11/2022,Nagpur,4.6,951,31.3
1641,Bhavini Raghavan,26,Male,Bike,2022-09-18,Delhi,3.7,537,29.9
1642,Alka Munshi,28,Male,Bike,03/13/2024,Bhopal,4.4,682,32.6
1643,Ikbal Sankar,21,Male,Car,2022.05.11,Jaipur,4.5,786,32.2
1644,Devansh Viswanathan,25,Male,Scooter,24-10-2022,Jaipur,4.2,1427,54.6
1645,Lakshmi Kalita,23,Female,Scooter,02 Mar 2024,Lucknow,5.0,267,36.7
1646,Anay Chada,27,Male,Bike,14-10-2024,Delhi,4.4,563,29.4
1647,Lohit Bawa,31,Female,Bicycle,2023-02-03,Vadodara,4.4,474,37.6
1648,eiravati sur,27,Female,Scooter,08/10/2021,Bengaluru,4.3,580,40.7
1649,Yashoda Murthy,20,Female,Scooter,2022-04-13,Lucknow,3.9,732,29.5
1650,Nathaniel Jain,38,Male,Bike,11/21/2021,Bhubaneswar,5.0,930,32.8
1651,Eesha Chaudhry,30,Male,Bike,06/13/2021,Bhopal,4.9,491,35.1
1652,Mitali Khosla,23,Female,Bike,11/06/2023,Patna,4.5,1100,26.6
1653,Oscar De,27,Female,Bike,2024-08-02,Nashik,4.4,853,26.0
1654,Advaith Srinivas,30,Male,Bicycle,19/10/2024,Jaipur,4.3,524,34.3
1655,Nathan Sachdeva,22,Female,Bicycle,2023.11.21,Bhopal,5.0,511,35.3
1656,Ira Devi,38,Female,Scooter,26 Apr 2023,Vadodara,3.9,958,27.8
1657,qabil bir,19,Female,Bike,07-07-2021,Ludhiana,4.6,337,23.8
1658,Aarini Chowdhury,21,Female,Bike,05 Feb 2025,lucknow,4.3,1004,42.0
1659,Liam Dhillon,26,Male,Scooter,2024.10.17,Pune,4.8,318,25.6
1660,Bhavika Goda,26,Female,Bike,08/31/2021,Nagpur,4.3,563,38.2
1661,Alka Mani,27,Female,Bike,13 Dec 2024,Chennai,4.4,1313,-29.7
1662,Rajeshri Sen,28,Male,Bike,2023.04.21,Visakhapatnam,4.1,1027,19.1
1663,Ekanta Dhaliwal,28,Female,Bike,01/05/2025,Hyderabad,4.1,964,22.1
1664,Simon D’Alia,33,Male,Car,08 Jun 2023,Bhubaneswar,4.4,667,36.1
1665,Abdul Ravi,27,Female,Scooter,14 Oct 2024,Ahmedabad,3.6,432,32.6
1666,Ekavir Luthra,21,Male,Scooter,02 Sep 2021,Kolkata,4.0,380,22.9
1667,Chatura Sunder,26,Male,Bike,08/06/2023,Hyderabad,4.5,400,19.8
1668,Nitesh Goel,32,Male,Scooter,09/07/2024,bhopal,4.2,698,34.7
1669,Maanav Prabhu,20,Male,Bike,30/04/2024,Chandigarh,4.0,1021,42.7
1670,Udarsh Kapur,23,Female,Scooter,2023.11.03,Patna,4.5,550,29.1
1671,Krishna Lalla,27,Female,Bike,2023-09-24,Pune,4.0,677,49.7
1672,Tanish Chaudhari,26,Male,Scooter,2021-06-15,Lucknow,3.7,400,40.0
1673,Manya Ghosh,30,Male,Scooter,08/30/2024,Ludhiana,4.6,683,40.6
1674,Jhalak Hora,28,Male,Bike,2022-02-24,Bhopal,4.1,698,20.5
1675,Advaith Halder,26,Female,Car,2024.10.04,Visakhapatnam,3.8,345,39.0
1676,Amrita Zacharia,26,Female,Bike,2022.09.03,Chandigarh,4.4,355,20.2
1677,Abha Mutti,29,Male,Bike,19/08/2021,Indore,4.1,1628,35.8
1678,Wakeeta Sarna,28,Female,Scooter,2023.01.07,Hyderabad,4.3,424,35.1
1679,Jasmit Dara,32,Female,Scooter,03/23/2022,Guwahati,3.9,416,43.3
1680,Peter Aggarwal,38,Male,Bike,2023.11.02,Delhi,5.0,851,-47.8
1681,Bhavani Bhandari,21,Female,Bike,06/03/2024,Vadodara,5.0,1058,29.9
1682,Fariq Swaminathan,32,Female,Scooter,23-06-2024,Patna,4.4,549,19.2
1683,Baghyawati Varghese,26,Female,Scooter,31-08-2023,Chandigarh,3.7,454,16.6
1684,Gaurav Hayer,28,Female,Bike,2024.01.05,Delhi,4.3,477,33.6
1685,Charles Nazareth,22,Male,Scooter,10-09-2021,Visakhapatnam,3.8,518,41.7
1686,Ikshita Goswami,30,Female,Car,27 Dec 2023,Lucknow,3.8,1492,37.9
1687,Wriddhish Majumdar,27,Female,Car,17 Jul 2024,Bhubaneswar,4.2,560,26.4
1688,Chatura Ratti,18,Female,Scooter,06-03-2022,Pune,3.3,475,30.5
1689,Idika Basak,18,Female,Bike,07/23/2022,Bengaluru,4.2,330,22.6
1690,chanakya mall,25,Female,Scooter,22-03-2025,Bengaluru,5.0,788,40.9
1691,chameli divan,27,Female,Bike,2024.05.19,Kolkata,4.3,531,41.6
1692,Wriddhish Parmar,27,Male,Bike,2024.03.10,Chandigarh,5.0,865,28.1
1693,Ayaan Patel,35,Female,Bike,02/19/2024,Vadodara,3.8,545,20.0
1694,Jagrati Nadkarni,22,Male,Car,10 Jul 2024,Hyderabad,3.5,166,35.5
1695,Upasna Keer,18,Male,Bike,24 Aug 2023,Coimbatore,4.6,631,35.0
1696,Hema Ratti,26,Male,Bike,18-06-2023,Chennai,4.3,921,33.3
1697,TANVEER DEVI,35,Female,Car,02/26/2023,Hyderabad,4.3,1072,17.4
1698,Simon Om,30,Female,Scooter,2021.07.10,Hyderabad,4.6,415,39.7
1699,Amara Deshmukh,31,Male,Bike,20 Jan 2022,Ludhiana,4.0,1180,22.8
1700,Ria Desai,30,Female,Bike,09/24/2021,Visakhapatnam,3.4,72,34.9
1701,Ekbal Sahni,23,Female,Car,29/11/2022,Nashik,4.2,530,48.7
1702,Devansh Bal,25,Female,Bicycle,18-02-2022,Mumbai,3.7,563,39.5
1703,Lajita Bajaj,32,Female,Bicycle,01/02/2025,Hyderabad,4.1,236,31.7
1704,Meera Date,35,Female,Bike,23/03/2025,Mumbai,4.6,932,64.2
1705,Chakradhar Ratta,19,Female,Bike,2022.03.05,Kolkata,3.9,563,44.0
1706,Vamakshi Dey,31,Female,Bike,14/07/2023,Hyderabad,4.4,736,23.7
1707,Ikshita Chahal,31,Male,Car,06/29/2024,Bhopal,4.4,575,52.1
1708,Michael Chandran,28,Male,Bike,18-11-2024,Indore,4.3,896,40.2
1709,Vivaan Nazareth,22,Male,Scooter,03/09/2022,Baroda,4.5,286,32.6
1710,Andrew Dhillon,26,Female,Bike,16 May 2024,Nashik,4.5,317,34.3
1711,Onveer Saini,27,Female,Bike,19/01/2024,Vadodara,4.0,637,40.6
1712,Hritik Puri,36,Female,Scooter,2024-12-26,Nagpur,4.2,713,37.7
1713,Pavani Vig,18,Female,Bike,12/09/2021,Surat,3.9,326,44.1
1714,ISAIAH VERMA,25,Male,Bike,07/28/2024,Coimbatore,5.0,338,32.4
1715,Dhruv Gaba,18,Male,Scooter,2024.07.05,Chandigarh,4.2,676,38.9
1716,Vamakshi Badal,19,Male,Scooter,12/27/2023,Surat,3.9,748,43.9
1717,Vasudha Tiwari,31,Male,Bike,12 Apr 2024,Bengaluru,4.6,451,12.3
1718,Ryan Pau,26,Male,Car,18 Jun 2023,Guwahati,3.9,352,17.2
1719,Daniel Bora,24,Female,Bike,16/07/2023,Nagpur,4.0,552,37.8
1720,Jasmit Deep,28,Male,Scooter,2021.06.16,Bhubaneswar,4.0,1292,43.1
1721,Bhavna Kaul,33,Female,Car,09/07/2022,Jaipur,3.6,372,20.6
1722,Aadi Bera,24,Female,Bike,14-06-2022,Guwahati,4.8,395,25.0
1723,Gauri Goyal,20,Male,Bike,18 Feb 2024,Bhopal,4.7,274,39.5
1724,Christopher Bhat,19,Female,Bike,29/04/2023,Pune,4.1,727,40.3
1725,Rachana Vasa,26,Female,Bike,10/15/2024,Kochi,3.5,1046,50.6
1726,Jatin Chahal,29,Female,Bike,2021.12.28,Bhubaneswar,4.4,601,54.9
1727,Radhika Ramanathan,21,Male,Scooter,02-07-2022,Nagpur,5.0,485,31.5
1728,ISAAC SHENOY,24,Female,Scooter,2022.08.12,Delhi,4.3,832,21.7
1729,Jyoti Muni,30,Male,Bike,2024-02-29,Kolkata,4.5,784,30.8
1730,Netra Karpe,31,Male,Car,2023.03.21,Ludhiana,4.1,426,50.4
1731,Jai Ravel,27,Male,Bike,04/08/2021,Nagpur,3.8,517,32.0
1732,Ishita Borra,28,Male,Car,31-08-2022,Ludhiana,3.9,331,38.1
1733,Nachiket Thakur,18,Male,Bicycle,15/11/2024,Bhubaneswar,4.1,993,33.8
1734,Jackson Sundaram,21,Female,Bike,02 Oct 2023,Lucknow,3.8,646,37.6
1735,Laban Chaudhuri,25,Female,Bike,26 Dec 2022,Raipur,4.9,739,17.8
1736,Chaitanya Basak,22,Male,Scooter,14 Nov 2024,Kochi,3.4,350,22.1
1737,Idika Chaudhry,25,Female,Scooter,23-10-2024,Mumbai,4.4,293,25.1
1738,Panini Tak,31,Male,Scooter,11/07/2023, Bengaluru  ,4.0,948,29.7
1739,Urvi Iyengar,37,Female,Scooter,02/24/2024,Pune,4.4,279,19.1
1740,tejas misra,32,Female,Bicycle,19/04/2022,Ahmedabad,3.8,362,38.6
1741,Barkha Manne,32,Male,Bike,08-03-2024,Kochi,4.3,463,26.4
1742,Harrison Mane,34,Male,Bike,2025-01-30,Nagpur,,1290,32.3
1743,Ishita Agarwal,27,Female,Bicycle,15-12-2021,Pune,3.4,509,41.0
1744,Abeer Aurora,24,Male,Bike,2023.11.07,Surat,4.3,583,34.8
1745,Kamya Ramesh,20,Male,Bike,2021.09.21,Hyderabad,3.8,1041,38.9
1746,Varsha Mangal,33,Female,Bicycle,28-02-2022,Pune,4.4,240,22.5
1747,Azad Khalsa,40,Male,Bike,2022.05.10,Chandigarh,3.4,1080,28.3
1748,Balvan Nadkarni,26,Female,Car,12/06/2024,Raipur,4.4,316,24.1
1749,Ishwar Edwin,22,Male,Bike,09/27/2021,Raipur,4.7,245,40.3
1750,Veer Ranganathan,26,Male,Bike,05/22/2023,Kolkata,4.1,587,27.5
1751,Azaan Chander,19,Male,Bike,02/19/2024,Mumbai,4.1,408,40.9
1752,Hiral Rajan,31,Male,Bike,2021-10-01,Kolkata,4.7,720,41.0
1753,Wishi Virk,33,Male,Bike,05/05/2023,Delhi,4.0,877,37.1
1754,Lekha Pant,28,Female,Bike,12/09/2022,Kochi,4.3,348,34.1
1755,Udarsh Aurora,30,Female,Bike,2022-03-12,Chandigarh,4.3,351,37.3
1756,Yashodhara Barad,21,Male,Scooter,2023.09.18,Bengaluru,3.7,412,25.8
1757,hemang zacharia,41,Male,Scooter,2022.01.22,Guwahati,3.9,381,29.4
1758,Ekta Shroff,25,Female,Bicycle,03/06/2024,Patna,3.2,243,23.4
1759,Ekalinga Doshi,26,Male,Bike,18-08-2021,Visakhapatnam,4.5,384,47.1
1760,Darika Sunder,21,Female,Car,2021-06-07,Patna,4.4,1050,31.0
1761,Rachit Kibe,36,Male,Scooter,06/03/2023,Lucknow,3.9,707,-30.4
1762,Sanaya Bora,31,Female,Bicycle,2023.03.08,Ahmedabad,3.8,330,48.6
1763,Zaid Dubey,31,Male,Scooter,2024-01-14,Patna,3.7,191,24.1
1764,Ryan Oak,20,Male,Bicycle,2022.10.10,Pune,4.9,1282,42.8
1765,Harsh Pillai,28,Male,Car,01/23/2022,Ahmedabad,4.1,406,28.3
1766,Krishna Bhalla,44,Female,Scooter,03/06/2022,Kolkata,3.7,454,44.8
1767,Aarush Cherian,25,Female,Bike,2021.08.12,Chennai,3.0,700,37.3
1768,Kamya Loyal,18,Female,Car,17-09-2023,Mumbai,3.7,237,22.5
1769,Urmi Madan,18,Male,Bike,2021-06-04,Vadodara,5.0,532,37.2
1770,Sai Chana,25,Female,Scooter,2021.09.12,Chandigarh,4.6,730,35.0
1771,Nakul Sundaram,27,Male,Bike,25-12-2021,Ahmedabad,4.2,495,38.2
1772,Saanvi Nadkarni,28,Female,Bike,21-11-2021,Chennai,3.8,532,34.6
1773,Dhriti Comar,32,Male,Bike,06 Jul 2023,Jaipur,4.2,488,37.3
1774,Aradhana Rama,22,Male,Scooter,2024-06-22,ludhiana,3.6,292,30.1
1775,Balveer Sem,20,Female,Bike,31/03/2022,Bhubaneswar,4.2,407,38.0
1776,Prisha Kaul,25,Male,Bike,15-03-2022,Ludhiana,,554,47.7
1777,zansi chandran,29,Male,Bicycle,04/05/2022,Ahmedabad,4.1,664,25.1
1778,Saanvi Dubey,20,Female,Bike,07/06/2021,Jaipur,4.0,484,37.3
1779,Veer Tata,24,Male,Bike,2023.02.27, Bengaluru,3.3,510,23.0
1780,Vedhika Jaggi,24,Male,Bike,03/01/2023,Raipur,4.6,514,29.7
1781,Tara Raval,18,Male,Bike,06/22/2021,Visakhapatnam,3.5,631,10.0
1782,VAMAKSHI PATEL,24,Female,Car,01-03-2025,BENGALURU,3.7,868,27.0
1783,Harrison Golla,23,Female,Bicycle,2023-01-01,Bhopal,4.2,650,26.4
1784,Gaurangi Radhakrishnan,18,Female,Bike,14/05/2023,Bengaluru,4.0,586,23.6
1785,Shravya Gopal,26,Male,Bike,09/14/2023,Ludhiana,3.9,670,37.3
1786,Ranveer Chaudhari,20,Male,Scooter,2023.12.21,Nagpur,3.7,963,38.2
1787,Ranveer Gera,34,Female,Scooter,2021.06.01,Vadodara,3.8,150,15.7
1788,Idika Agrawal,31,Female,Scooter,29-11-2024,Visakhapatnam,4.1,534,32.3
1789,Dayamai Prasad,39,Female,Car,31-01-2024,Nagpur,4.5,1104,27.3
1790,Urishilla Sami,26,Male,Bike,11/08/2023, Delhi  ,4.0,385,31.2
1791,Michael Varughese,29,Male,Bike,18 Jan 2024,Patna,4.4,884,39.6
1792,Hemal Wable,26,Male,Bicycle,27 Aug 2022,Pune,4.6,671,17.0
1793,Isha Hari,33,Female,Bike,07/09/2023,Chennai,4.4,626,43.3
1794,kai sur,27,Female,Bike,02/11/2024,Visakhapatnam,3.0,539,30.7
1795,Yochana Saxena,18,Male,Bike,05/15/2023,visakhapatnam,3.8,743,38.4
1796,Sneha Wable,27,Female,Car,07 Feb 2023, Hyderabad  ,4.2,603,20.3
1797,Damini Tandon,22,Male,Scooter,23/01/2023,Kochi,4.3,653,39.5
1798,Nandini Nori,22,Female,Bike,04/05/2022,Visakhapatnam,4.1,97,35.0
1799,Arunima Taneja,28,Male,Bike,02/27/2025,Ludhiana,4.0,793,24.0
1800,Anita Palla,21,Male,Bike,2024.01.03,Lucknow,,1066,24.0
1801,Yatin Desai,38,Male,Bike,22/10/2023,Bhubaneswar,3.4,346,36.0
1802,Ekalinga Dhar,36,Female,Bike,29/10/2024,Patna,4.6,915,39.2
1803,Hemangini Sandal,29,Female,Bike,19-08-2023,Chandigarh,4.1,215,27.1
1804,Lohit Iyer,33,Female,Bike,08/12/2024,Guwahati,3.7,422,32.9
1805,Chaman Yadav,28,Female,Scooter,02/03/2024,Delhi,3.9,818,26.1
1806,Nilima Sathe,42,Male,Bike,06/04/2022,Pune,4.5,366,39.5
1807,Tejas Jain,35,Male,Bike,2022-02-04,Visakhapatnam,3.8,427,26.7
1808,Nathan Sarkar,18,Male,Bike,02-01-2024,Surat,4.1,834,38.3
1809,Vasatika Malhotra,24,Female,Bike,19/02/2023,Ludhiana,3.7,715,28.9
1810, Dhruv Menon  ,29,Female,Bike,14-02-2022,Jaipur,3.8,850,18.7
1811,Shaurya Ben,26,Male,Scooter,07-02-2023,Lucknow,3.2,463,43.9
1812,Advika Ramanathan,32,Female,Bike,10/24/2021,Raipur,4.5,739,40.4
1813,Vedika Bath,20,Female,Scooter,30-08-2022,Kolkata,4.5,607,39.1
1814,Wyatt Kannan,28,Male,Scooter,24 Dec 2024,Kolkata,4.0,791,16.3
1815,Vasana Mohan,26,Male,Bike,2022.07.28,Guwahati,4.4,325,42.7
1816,Ishwar Varghese,30,Female,Bike,22-10-2021,Pune,4.4,818,42.8
1817,Adya Chawla,18,Male,Car,13 Mar 2023,Ludhiana,4.2,1244,26.1
1818,Gauri Luthra,30,Male,Bicycle,11/09/2023,Coimbatore,,261,43.1
1819,Lavanya Mahal,30,Male,Bike,07/08/2023,Visakhapatnam,4.3,1035,34.7
1820,Vasana Sane,18,Male,Scooter,2024.06.24,Guwahati,3.9,1359,27.6
1821,Lila Dass,21,Female,Bike,03/06/2023,Raipur,4.3,229,28.5
1822,Reva Kaur,25,Female,Car,26/12/2022,Coimbatore,3.9,730,32.9
1823,Hemal Tank,33,Female,Scooter,2023-11-23,Kochi,4.1,249,46.2
1824,Girish Mahajan,28,Female,Bike,2024-11-10,Indore,4.1,373,26.9
1825,Aarnav Patil,31,Female,Bike,06-11-2023,Surat,3.9,442,36.4
1826,Niharika Kuruvilla,28,Male,Bike,2024-01-24,Delhi,3.8,346,21.2
1827,Michael Ravel,21,Male,Car,07-02-2025,Kochi,4.8,1020,36.8
1828,Shivani Rama,18,Male,Bike,25 Oct 2023,Bhubaneswar,4.3,1125,30.9
1829,Rushil Naidu,31,Male,Bike,19-09-2023,bengaluru,3.9,463,15.4
1830,Anirudh Bava,24,Female,Bike,2021-12-23,Ludhiana,3.9,558,38.7
1831,Vaishnavi Kapadia,25,Male,Scooter,24/09/2022,Lucknow,4.3,468,56.5
1832,Priya Patel,31,Female,Bike,27 Mar 2022,Nashik,4.7,594,34.3
1833,Bina Lalla,23,Male,Car,03-04-2024,Vadodara,4.1,692,26.2
1834,Warhi Grewal,29,Female,Scooter,2025-02-13,Raipur,3.6,204,20.9
1835,Nimrat Mukherjee,29,Male,Bike,24-06-2022,Nagpur,4.1,521,13.3
1836,JAI TAILOR,23,Male,Bike,12/12/2023,Hyderabad,3.8,1058,17.7
1837,Advik Gola,27,Male,Bike,2023-10-02,Ahmedabad,4.0,317,44.6
1838,ODIKA BASU,27,Male,Bicycle,2023.11.26,Surat,4.2,742,29.4
1839,Eshana Nori,28,Male,Bike,2021.10.29,Bhopal,4.4,524,29.7
1840,Harshil Nigam,24,Female,Bicycle,28-07-2022,Nagpur,4.7,666,39.6
1841,Raghav Iyengar,29,Male,Bike,01/04/2022,Pune,4.4,1488,36.9
1842,Yashasvi Bala,39,Male,Scooter,08-01-2023,Guwahati,4.2,1005,36.9
1843,Sudiksha Ramesh,22,Female,Bike,22/10/2022,Coimbatore,5.0,389,41.7
1844,Adya Sarma,19,Male,Car,08/11/2021,Kochi,4.1,644,49.4
1845,Pavani Sachdev,19,Male,Bicycle,04/16/2023,Bengaluru,4.2,251,21.7
1846,Elijah Butala,23,Female,Bike,2024-08-31,Nagpur,4.2,514,35.9
1847,Mitesh Pai,28,Female,Bike,22/02/2024,Pune,4.5,420,50.5
1848,SAMAR MUKHOPADHYAY,24,Female,Scooter,20-01-2024,Bhopal,4.4,786,32.4
1849,Chaitaly Hayre,26,Male,Bike,05 Sep 2022,Ludhiana,4.3,524,25.0
1850,Saksham Kanda,38,Male,Bike,08/01/2022,Raipur,3.6,238,33.3
1851,Dayamai Bhasin,27,Female,Bike,24-06-2022,Bhopal,4.4,856,26.2
1852,Maya Thaker,29,Male,Bike,05 Oct 2023,Guwahati,4.3,709,25.7
1853,Dalaja Rajagopal,34,Female,Bike,10/10/2021,Kolkata,4.7,1012,43.5
1854,Andrew Luthra,24,Male,Bike,2021-10-04,Bhopal,4.9,518,11.3
1855,Yatan Kurian,24,Male,Bike,09-01-2022,patna,4.1,1497,42.8
1856,Dayamai Kurian,30,Male,Bike,10/18/2021,kolkata,3.6,829,41.2
1857,Yashawini Pandey,34,Male,Scooter,06/02/2022,Vadodara,4.1,545,15.4
1858,Avi Buch,24,Female,Bike,2024-04-26,Chandigarh,3.9,1124,29.6
1859,Jackson Sarma,26,Male,Bike,07/01/2024,Coimbatore,3.7,521,54.1
1860,Zehaan Chaudhry,37,Female,Bike,30/12/2023,Hyderabad,4.2,1318,24.9
1861,Karan Rao,23,Female,Bike,03 Nov 2021, Hyderabad  ,4.2,366,19.7
1862,Amol Dugar,31,Male,Bike,10 Dec 2024,Indore,4.0,663,42.5
1863,Laban Radhakrishnan,24,Male,Scooter,11 Jan 2025,Mumbai,3.9,327,43.9
1864,Elijah Shenoy,19,Female,Bike,06/18/2022,Vadodara,3.8,818,39.9
1865,Upkaar Bhavsar,22,Female,Scooter,14-02-2024,Patna,3.9,555,25.9
1866,Rishi Sangha,33,Female,Scooter,11/28/2022,Visakhapatnam,4.4,592,17.6
1867,Yashodhara Bal,27,Male,Bike,2023-02-23,Hyderabad,4.2,270,42.7
1868,Barkha Chandran,32,Male,Bike,2024-12-07,ahmedabad,3.5,397,39.4
1869,Jeremiah Maharaj,24,Male,Bike,15/05/2023,Patna,4.4,174,-33.0
1870,Yoshita Gala,28,Male,Scooter,22/11/2024,Raipur,4.7,973,36.1
1871,Kavya Garde,30,Female,Bike,25-07-2021,Nashik,4.5,414,34.0
1872,Matthew Prabhu,24,Female,Bike,19-12-2021,Bhubaneswar,4.0,426,33.7
1873,Chavvi Puri,28,Female,Bicycle,2024-11-18,Vadodara,4.2,170,33.7
1874,Niharika Khalsa,21,Male,Scooter,09/29/2022,Visakhapatnam,4.0,629,31.3
1875,Tejas Gaba,40,Female,Bike,2022-05-21,nashik,4.1,509,40.0
1876,Rachit Oza,25,Female,Bike,2021.08.07, Guwahati  ,4.0,779,51.4
1877,Akshay Sastry,25,Female,Car,12 Jun 2022,Lucknow,4.1,661,41.9
